Date,RIPLEY CC Equity,ECL CC Equity,IAM CC Equity,FALAB CC Equity,QUINENC CC Equity,ENELCHIL CC Equity,CHILE CC Equity,CMPC CC Equity,COLBUN CC Equity,COPEC CC Equity,ENTEL CC Equity,ANDINAB CC Equity,CONCHA CC Equity,CAP CC Equity,ITAUCORP CC Equity,BSAN CC Equity,SONDA CC Equity,SECUR CC Equity,BCI CC Equity,VAPORES CC Equity,AGUAS/A CC Equity,PARAUCO CC Equity,CENCOSUD CC Equity,SMU CC Equity,CCU CC Equity,SQM/B CC Equity,ENELAM CC Equity
27-08-2020,244,1007,630,2611.5,1205,59.5,67.5,1680,126.99,6058,4948.9,1708,1307,7064,2.129,30.5,605,154,23667.51,22,245,1225,1260,127.01,5350,24578.15,117
28-08-2020,247.49,1019,622.15,2555,1210,60.7,66.97,1665,126,6070.1,4905,1704.6,1305.6,6980.4,2.17,30.51,605,154.54,24178.08,22,238.99,1240,1225.5,128.77,5310.1,24625.43,115.49
31-08-2020,285,1050,629.48,2450,1210,59.8,64.99,1615,120,5701,4706.4,1656,1349,6900,2.196,29.9,599.96,153,23381.21,21.1,233,1205,1150,130,5111.1,23942.71,111.87
1-09-2020,248.8,999,615.13,2421,1204.8,58.64,64,1603,120.11,5700,4745,1622.1,1300,6890,2.196,29.83,580,150.88,23379.3,21.5,234.5,1197,1150,125,5000,25200.78,111.98
2-09-2020,250,995,610.1,2490,1195,57.61,64.79,1625,121.62,5800,5080,1730,1280,6900,2.242,29.7,585,149,24006.3,21.45,240,1200,1230,124,5250,25665.78,113.11
3-09-2020,251.9,1025,615.13,2539,1195,57.89,66.4,1650,124.65,5800,5045,1780,1288.2,7075,2.254,31,585.22,149.41,24599.9,21.3,235,1227,1234,124.21,5200,24771.24,112.99
4-09-2020,246.81,1010.6,608.84,2520,1195,57.9,66,1615,123.5,5720.1,4861.2,1805,1274.1,7050,2.205,30.62,571.7,148,24154.22,21.71,231.8,1205,1212,126.5,5187,24486.52,112.79
7-09-2020,247.79,1035,614.22,2569,1177.2,58.9,66.95,1636.9,129.75,5759,5038,1810,1282.3,7290,2.317,30.95,582.99,147.03,24154.22,21.91,233.98,1215,1220,127,5199.9,24727.89,112.85
8-09-2020,243.71,1001.2,611.07,2539.9,1183.7,57.61,65.8,1639,133.87,5710,4870,1800,1276.9,7279.9,2.288,30.44,593.79,147,24049.24,21.5,237,1200,1229,122.57,5349.9,24333.82,112.47
9-09-2020,241,1039,601.1,2440,1178.5,56.71,64.02,1591.1,130.4,5751,5039,1798,1253,7210,2.253,29.84,570,145.74,23490.96,21.37,233.5,1184.9,1195,119.18,5243.5,24525.93,111.55
10-09-2020,238.62,1000,599.99,2386,1148.3,55.35,63.1,1550,130.35,5580,4869,1780,1206.1,7106.5,2.213,29,569.61,145.74,22932.67,21.23,228,1154.9,1175,115.25,5175.1,23663.9,108.87
11-09-2020,235,1010,600,2410,1148.3,55.39,62.3,1579,129.75,5583.4,4715,1793.3,1213.1,7300,2.224,28.5,560.47,146.26,23696.14,21.24,223.8,1180,1151,118.17,5130.5,24323.97,112.4
14-09-2020,234.4,992.18,600,2341.3,1140,54.15,62.45,1555.1,128,5460,4660,1790,1203.8,7525,2.233,28.35,580.68,144.99,23142.63,21.21,227.5,1148,1190,122.99,5201,24924.93,114
15-09-2020,241.1,1012.4,599,2385.1,1130,54.01,61.92,1589.9,128.85,5500,4662.2,1792.8,1220,7499,2.223,28.35,565.53,144.98,23187.48,21.3,225,1113.1,1165,122.99,5150,25614.55,114.54
16-09-2020,238.01,990.1,599,2422,1130,54.25,62.21,1585,126,5590,4599.2,1790,1239,7203,2.178,28.39,568.81,141,23094.91,21.15,224,1100.2,1185,123,5111,25712.08,113.49
17-09-2020,259,990,600,2385,1127.9,54.5,62.5,1590,123.9,5550,4785.4,1774.2,1300,6860,2.108,28.42,585,141,23462.33,21.25,228,1108,1155.8,124,5150,25713.07,114.49
18-09-2020,259,990,600,2385,1127.9,54.5,62.5,1590,123.9,5550,4785.4,1774.2,1300,6860,2.108,28.42,585,141,23462.33,21.25,228,1108,1155.8,124,5150,25713.07,114.49
21-09-2020,251,991.94,590,2260,1127.9,53.5,61.02,1590,121.5,5545,4709,1710,1260,6698.9,1.991,27.69,571.81,139.79,22999.48,21.04,221.6,1120,1131,121.08,5019.4,25239.2,109.36
22-09-2020,247.87,990,590,2335,1125,52.92,61.5,1620,122.01,5560,4620,1710,1253,6664,2.028,27.72,574.5,136.9,23093.95,20.93,224.01,1120,1153.3,120.34,5080,25063.84,103.17
23-09-2020,237.98,963.82,580,2270,1120.1,53,59.3,1540,120.6,5473.3,4450,1652,1228,6255,1.964,26.86,554.06,132.03,22522.31,20.55,224,1090.4,1130,116.47,5016,22757.54,102.53
24-09-2020,237,970,584.9,2318,1100,53,60.6,1570,121,5555,4667.2,1694,1230,6330.1,1.941,27.68,620,131.67,23094.91,20.49,222.16,1100,1170,118,5045,22763.45,102.65
25-09-2020,234.52,968.11,588,2299.9,1080.1,53.44,60.3,1625,122.88,5605.7,4850,1694,1230.3,6264.9,1.926,27.23,569.42,131.91,23190.34,20.6,223.52,1100,1179.9,117.99,5114,23198.9,103.19
28-09-2020,225.99,969.98,572,2314,1089,54.3,60.06,1620,124.5,5645,4665.2,1724.3,1246,6299,1.946,27.23,571.49,129.11,23189.39,21,221.14,1094,1162.8,116.3,5060,24086.54,102.03
29-09-2020,220,949,565,2309,1086.8,53.39,58.76,1600,124.99,5530,4551,1720,1224,6399,1.94,26.78,560,127.68,23142.63,21.14,224,1065,1150,115.55,5020,24127.92,100
30-09-2020,215,977,569,2300,1081.7,55.1,59.95,1650,126.9,5888,4888,1735,1285.8,6615,1.932,27.3,559.53,129.91,23667.51,21.05,220,1099,1150,116.76,5070.3,25121.96,102
1-10-2020,220.97,979.2,565,2300.1,1090,55.14,60.91,1636.8,124.21,6000.1,4816,1675,1289.7,6650,1.925,27.27,560.71,129.91,23857.42,21.76,219,1096.2,1153.3,116.5,5036,24432.34,102.69
2-10-2020,226.74,969.46,565,2270,1090,55.55,62.51,1648,125.1,5940,4756.8,1680.9,1268,6550,1.937,28.3,556.74,131.22,24374.67,22.28,216.98,1099.5,1153,115.08,5000,25316.04,103
5-10-2020,228.66,962.42,565.54,2216.8,1080,53.7,62.32,1614.8,124,5899.9,4605,1674.9,1255.7,6719.9,1.957,28.99,550.1,132.7,23858.38,22.9,215.5,1100,1124.9,117.46,4940,27289.35,102.85
6-10-2020,219.78,954.17,563,2148.5,1080.3,54.37,60.2,1595,123.7,5790,4599,1663.2,1249,6620.1,1.912,27.85,542.21,132.99,23820.2,22.8,214.9,1056,1128.5,115.06,4900.6,26944.54,102.5
7-10-2020,214,920.02,558.6,2105,1055,54,59.3,1598.5,119.02,5800,4482.3,1650,1267.6,6425,1.888,27.2,533.35,130.86,23858.38,23.46,214.9,1043.9,1107,113.67,4907.1,27703.12,101.34
8-10-2020,212.66,937.03,550,2150,1055,54.97,60.75,1624,123.97,5999.9,4669.9,1679,1257.7,6590,1.898,27.01,528.01,129.23,24620.89,23.4,212,1060,1093.9,111.96,5040,27934.64,102.77
9-10-2020,217.2,936.23,564,2187,1070,54.6,61.06,1650,124.2,6110,4580,1672,1267.2,6636.8,1.992,27.48,545.75,130.57,24803.17,23.1,213.45,1093.5,1114,113.05,5000,27816.42,102.99
12-10-2020,217.2,936.23,564,2187,1070,54.6,61.06,1650,124.2,6110,4580,1672,1267.2,6636.8,1.992,27.48,545.75,130.57,24803.17,23.1,213.45,1093.5,1114,113.05,5000,27816.42,102.99
13-10-2020,215.47,944.81,557,2200,1073.3,53.89,60.75,1635,124,6120,4480,1745,1293.7,6690,1.983,27.1,525.85,130.69,24621.84,22.9,209.45,1065,1124,112.71,4930,27179.01,102.5
14-10-2020,211,940,550,2171,1073.8,55.5,60,1663,124,6150,4460,1707.2,1260,6677.4,1.937,27.1,539.5,130.71,24049.24,23.63,212.3,1065,1138,111,4999,27142.56,104.7
15-10-2020,210.2,928,557.99,2124.9,1073.8,55.31,60.4,1650,126.5,6098.3,4770,1655,1270,6520,1.881,28.5,530,130.02,23672.28,23.75,220,1070,1120,109.18,4948,27055.86,103.95
16-10-2020,213,923.69,560,2110,1066.9,55,60.4,1667.1,126.2,5912,4750,1620,1262.1,6500,1.918,27.76,529.38,128.54,23286.73,23.85,219.21,1040,1117,108.95,4860,26796.76,106.57
19-10-2020,203,907.11,555,2076,1066.9,54.5,60.5,1669.2,124,6168.1,4670,1627,1243.1,6340,1.927,27.5,516,123.95,23285.78,23.7,213.7,1035,1111,103.11,4784.8,27072.61,107.32
20-10-2020,213.98,897.99,557.98,2142,1066.9,54.72,61.05,1720,122.5,6201,4750,1675,1254.8,6320,1.92,27.9,511.5,126.54,23572.08,23.39,214.6,1040,1115,102.1,4765,27092.31,108.73
21-10-2020,214.19,893,566.9,2160,1070,55.78,63.98,1780,127.01,6421.7,4901,1655,1258.6,6501,1.926,29.35,531.32,127,24717.28,23.32,214,1050,1124,106.22,4845,28469.59,112.35
22-10-2020,206.3,900,554,2265,1060,54.4,65.87,1764.3,127,6525,4900,1670,1330,6580,1.916,29.81,548,129,25767.05,23.41,211.5,1079,1122.9,112,4721,28570.08,111.05
23-10-2020,212,908.27,555,2309,1050.6,54.82,66.49,1739.8,125.93,6595,4998,1640,1269.9,6617.4,1.872,30.66,541.85,131.54,25718.38,23.28,212.5,1070,1104,109,4795,28274.52,108.55
26-10-2020,210.97,899.34,545,2325.9,1051.9,53.75,63.1,1652.1,124,6223,4825.5,1622,1233.9,6525.7,1.877,29.61,533.97,126.8,24430.98,22.96,206.89,1052.9,1140,107.02,4642,27584.9,105.79
27-10-2020,210,861,531,2333.1,1055,52.67,63.54,1659.6,122,6250,4699.8,1594,1236.4,6598,1.85,29.75,535.95,126.72,24230.57,23.22,202.66,1040,1110,107.4,4598,28558.25,105
28-10-2020,204.43,845,535,2200,1046.2,51.28,62.61,1650.2,120,6200,4562.8,1618,1240.2,6433,1.85,29.02,519.66,123.52,23882.24,22.8,201.79,1003.6,1115,105.26,4535,27338.61,102.5
29-10-2020,199.98,823,520,2180,1046.2,51.15,61.5,1600,119.26,6120,4460,1601,1220,6380,1.853,27.96,498.89,122,23667.51,22.85,203,984.99,1103,100.95,4447.8,28019.36,101
30-10-2020,192.86,814,521,2120,1019.1,51.89,59.7,1608.1,116.7,5900,4358.7,1610,1234,6380,1.889,27.07,490.18,120.1,23095.86,22.5,200.87,992.1,1075,100.65,4300,27831.19,102.6
2-11-2020,192.3,835.56,520.99,2100,1021,51.6,61.76,1600,115.02,6000,4435.1,1635,1265,6427.9,1.932,27.7,498.48,124.95,23868.87,22.5,199.4,982.47,1075,100.15,4250,28274.52,102
3-11-2020,183.78,800,509,2031,1021,50,60.5,1600,117.2,5934.2,4521.6,1580,1258.1,6465.6,1.873,27.55,481.74,122.13,23858.38,22.35,190.4,945.2,1041.3,100.2,4199.9,28141.52,101
4-11-2020,182.29,814.07,519.5,2019,990.67,51.2,59.17,1645,119,6030,4580,1588.7,1236,6440,1.835,26.62,469.9,120,23657.01,22.35,192,934,1043,99.63,4299.9,27633.17,103.3
5-11-2020,192.81,843.77,530,2219,1000.5,53.26,63.99,1699.9,123,6170,4850,1620,1230,6650.1,1.867,28.95,475,122.8,24822.26,22.7,190,944,1109,100,4430,30303.98,108
6-11-2020,196.04,883.03,540,2339.8,975,53.38,66.5,1707.9,128,6255,5209.9,1682,1255.1,6966.6,1.881,30.51,481.37,127.01,25624.85,22.83,200,975.2,1145,102.62,4588.9,30800.51,109
9-11-2020,210.77,885.07,565.63,2419,1023.2,54.87,70,1703.7,128,6498.9,5199.8,1710,1255,6815,1.961,31.35,499.98,131,26148.78,23,211.86,1090.1,1185,104.7,4900,31574.86,109.88
10-11-2020,216,891.92,565,2454.5,1046,55.3,71.21,1704,128.75,6360,5212,1705,1275.5,6870,1.974,32.54,507.1,132.07,26053.35,23.13,214,1100,1210,109.5,5195,31722.64,114
11-11-2020,220,880,547.9,2549,1039.3,54.99,71.6,1679.9,128.5,6479,4824.1,1665,1269.9,6940,1.974,32.78,506.75,134.4,26096.29,23.42,203.6,1095,1250,110.01,5150,31151.23,116.01
12-11-2020,214,841,539,2600,1039.3,54.1,70.1,1689.9,127,6150,4605,1616.1,1240,6855,2.001,33.44,486,132.1,25385.31,23.95,194.37,1064,1270,105.01,5227,31525.6,111.01
13-11-2020,220,845,540.91,2675,1052.9,55.18,71.44,1650,129.89,6289,4750,1615.1,1250,6820,1.89,34.44,497.46,133.35,25747.96,23.84,196,1070,1298,108,5364.9,32729.48,115.4
16-11-2020,222.1,840,530,2700,1070,56,71.71,1655,131.3,6430.9,4680,1645,1280,6870,1.946,34.5,505.63,135.57,25289.88,23.55,193.5,1100,1345,111.56,5400,33958.98,114.42
17-11-2020,217.9,831,550,2730,1067.9,54.77,71.72,1664,131.2,6380,4752,1699.9,1258,6920,1.927,34.56,501.97,134.56,25658.25,23.3,205.71,1085,1340,111.7,5448.9,33742.24,114.5
18-11-2020,223.9,820,550,2760,1060,55.75,72,1719.9,132.3,6499,4899,1718,1249,7080,2.011,34.7,504.73,135.62,25806.17,23.24,205.02,1119,1360,116.68,5468.6,34184.59,117.49
19-11-2020,223.56,828,549.9,2728,1053.6,53.67,69.99,1664.1,130.39,6450,4700,1666,1241,7100,2.085,33.99,498.3,136.68,25725.06,23.1,207.99,1109,1310,117.34,5328,33396.45,114.06
20-11-2020,222.25,850.1,568,2722.1,1040.7,53.83,69.15,1665,129.5,6600,4750,1658,1242.8,6979,2.097,34.41,501.61,136.81,25830.03,23.27,217.3,1105,1330,118.85,5336.1,33939.28,114.69
23-11-2020,224.61,872.01,568,2800,1054.9,55.3,68.6,1674.9,130,6610,4650,1659,1250.5,7010,2.108,34.22,507,137.62,26244.21,23.78,222.1,1125,1365.1,118.62,5469.9,35959.87,117.27
24-11-2020,230.73,906,578.74,2830,1073,57.72,69.76,1678,134.99,6600,4736,1681,1239,7140,2.085,34.51,500.1,137.28,26531.47,23.75,225,1228.1,1360,118,5600,36554.92,120.84
25-11-2020,235,865,574.6,2735,1097.5,56.12,67.5,1718.3,129.05,6309,4671,1694,1215,7099,2.048,34.2,480,137.88,26234.67,23.74,222.5,1228,1340,116.92,5700,36095.83,119
26-11-2020,234.3,955,574.11,2720,1096.4,56.95,67.15,1704.9,130.5,6165,4710,1696.9,1220,7180,2.041,33.68,500.58,138.99,26234.67,23.73,225,1230,1339,116.94,5507,35954.95,117
27-11-2020,242,925.99,562.57,2740,1090,55.5,67.88,1735,125.51,6305,4615.1,1710,1268.1,7175.5,2.031,33.49,496.65,138.98,25767.05,23.57,221,1221.2,1369,116.03,5360,35958.89,115.3
30-11-2020,240,920,580.21,2611,1060,53.07,67.15,1650.1,122,6050,4620,1725,1314,7250,2.048,33.1,505.48,139,25385.31,23.4,221,1182,1316.7,116,5390,35368.77,110.6
1-12-2020,243.6,905,579.74,2720,1080,53.5,70.01,1755,125.1,6230,4690,1750,1300.1,7352,2.085,34.33,497,136.92,25742.23,23.67,221,1220,1315,115.8,5752.1,34972.73,113.4
2-12-2020,236.4,910,581.45,2712,1083.4,57.22,72.6,1793.5,127,6500,4680,1750,1274.6,7360,2.113,35.25,490,135.37,26511.43,23.68,230,1220,1330,116,5625,34147.15,113.75
3-12-2020,234,893.82,587.99,2715,1117.1,58.5,73.35,1800,126.3,6605,4640,1780,1240,7418,2.131,35.7,488,135.74,26721.38,23.78,233.96,1213.1,1375,113.05,5825,33765.89,115.99
4-12-2020,230.6,897.03,593,2635.5,1117.4,58.9,73.8,1788.1,125.98,6580,4670,1770,1232.6,7599.9,2.188,35.37,480.86,136.16,26263.3,23.8,237,1228,1350,111.33,5801,34628.9,116.8
7-12-2020,218.34,900,594,2595,1137.3,56.26,71.82,1779,125,6541.8,4620,1740,1250,7696.8,2.131,34.76,478.99,134.1,25814.76,23.75,237,1153.9,1320,108.4,5660.2,34431.87,116.48
8-12-2020,218.34,900,594,2595,1137.3,56.26,71.82,1779,125,6541.8,4620,1740,1250,7696.8,2.131,34.76,478.99,134.1,25814.76,23.75,237,1153.9,1320,108.4,5660.2,34431.87,116.48
9-12-2020,226.45,879.54,600,2624.8,1136.3,55.34,73.32,1766,124,6485,4608,1797,1258,8196.8,2.131,35.49,484,134.31,26387.36,23.89,240,1151,1330,107.12,5631,34077.2,116.2
10-12-2020,226.5,876.66,599.98,2506,1150,54.7,73.01,1720,124.65,6512.5,4501,1750,1250.7,8360,2.15,35.4,474,134.62,26339.65,23.83,226.57,1149,1295,106.88,5616,33771.8,114.69
11-12-2020,223.13,875,600,2500,1150,53.9,72.67,1770,119.01,6590,4406,1740,1232.2,8500,2.131,34.61,473.44,134.99,25515.1,23.75,227.5,1120,1275,107.06,5630,33574.76,114.5
14-12-2020,222.93,855,570.59,2455,1140,53.8,72.26,1720,118.59,6512,4413.1,1750,1230.3,8951,2.094,35,473.46,135.22,25385.31,23.84,226,1140,1258,105,5500,33003.36,113.3
15-12-2020,220.59,862.67,578.9,2458.8,1125,53.4,71.81,1740,121.48,6620,4529.4,1735.2,1238.3,8738,2.105,34.48,472.73,135.33,25305.15,25.3,222.84,1145,1249,106.18,5490,33452.6,113.43
16-12-2020,218.99,859,576.67,2557,1126.5,54.2,72.01,1785,123.9,6820,4510,1738,1246,8835,2.151,34.78,466.54,133.59,26196.5,25.95,216.99,1145,1275,104,5608,33791.5,112.99
17-12-2020,222.71,860,565,2648.9,1150,54.99,74.9,1831.1,128,7130,4536,1780,1247,8851,2.178,35.94,465,134.53,26702.3,26.6,215,1235,1285,104,5547.4,33742.24,116
18-12-2020,218,889.9,577,2649,1148.4,57,73.2,1876.6,124.9,6900,4440,1789.9,1240,8980,2.15,36.25,456,131,26788.19,27.36,218.9,1193,1280,103.9,5656,33939.28,120
21-12-2020,216,864,570,2570,1145,55.75,74.98,1854,124,6856.2,4465,1752.2,1222,9445,2.122,35.45,439.94,130.05,26043.8,27.41,219.75,1180,1259,102,5494,33545.21,116.81
22-12-2020,216.99,865,570,2570,1145,54.7,75.85,1840,124.75,6900,4510,1755.2,1223.9,9260.7,2.167,35.38,444,131.46,26435.08,28.04,220.02,1168.9,1276,101.05,5445.1,35171.73,117.1
23-12-2020,213.78,857.64,574,2531,1185,54.47,74.47,1810,124.83,6930,4450,1780,1222,9280,2.094,34.56,434.01,127.86,25872.98,27.59,223,1151.6,1269.9,101.75,5450,34658.46,117.2
24-12-2020,214,853.56,570.19,2550,1185,55,73.44,1825,123.1,7070,4450,1784,1215,9290,2.11,34.51,439,129.08,26434.13,27.5,223.4,1152.8,1246,102.13,5323.1,33198.43,116.7
25-12-2020,214,853.56,570.19,2550,1185,55,73.44,1825,123.1,7070,4450,1784,1215,9290,2.11,34.51,439,129.08,26434.13,27.5,223.4,1152.8,1246,102.13,5323.1,33198.43,116.7
28-12-2020,217.25,855.77,577.95,2584,1181.5,55.1,73.78,1845.1,125.2,7194.9,4415,1836,1222.9,9691,2.134,34.52,434.99,130.29,26435.08,28.38,225.5,1169.7,1249,104.34,5343.2,34471.27,116
29-12-2020,220,876.39,578.46,2639,1217.5,55.1,73.51,1870.1,126,7380,4420,1821.1,1219.9,9500,2.168,34.6,437.62,129.62,26101.06,28.6,224.5,1166,1278,108,5310,34057.5,117.98
30-12-2020,221,870,589.67,2630,1250,55.2,72.55,1870,125.5,7210,4409,1829,1233.7,9545,2.215,34.1,436.46,131.93,26616.41,28.67,228.99,1163,1265,107,5247,34087.06,116.01
31-12-2020,221,870,589.67,2630,1250,55.2,72.55,1870,125.5,7210,4409,1829,1233.7,9545,2.215,34.1,436.46,131.93,26616.41,28.67,228.99,1163,1265,107,5247,34087.06,116.01
1-01-2021,221,870,589.67,2630,1250,55.2,72.55,1870,125.5,7210,4409,1829,1233.7,9545,2.215,34.1,436.46,131.93,26616.41,28.67,228.99,1163,1265,107,5247,34087.06,116.01
4-01-2021,221,880,590,2666,1250,56.59,73.18,1915,126.49,7480,4361,1833,1229,9780,2.236,35.5,437.99,135.08,27532.57,28.99,229.5,1161.9,1286,109.6,5274,35823.92,116
5-01-2021,220.5,890,600,2735,1252.1,58,74.25,1989,129.8,7849,4400,1884,1202,9693.9,2.251,36.22,435.18,134.43,29097.68,29.08,230,1165,1325,111.34,5344,37731.22,117.29
6-01-2021,221.45,882.6,597.27,2783.4,1257.2,58.9,75,1970,130.5,7799,4391,1919,1214.1,9335,2.239,36.12,431.1,136.99,28479.27,29.29,229,1154,1340,111,5460,40957.67,116.25
7-01-2021,224.44,895,597.5,2855,1269.6,62.79,77.3,2000,134.98,8064,4530,1950,1198.1,9500,2.269,38.49,430,140,29717.99,30.5,231.81,1155,1374.9,112,5525,41318.24,118.5
8-01-2021,228.76,885,590.13,2900,1286.2,64.59,78.75,2048.9,135,8000,4710,1972,1217,9470.8,2.25,39.78,434.15,141.98,29584.39,31.39,230.99,1158,1410,110.65,5500,39998.11,119.89
11-01-2021,223,893.9,583.12,2829,1300.6,63.1,78.99,2039.9,134.6,7911,4662,1979,1214.3,9299,2.289,39.36,432.66,139.8,29959.44,31.15,225.25,1132,1450,111.14,5639,40685.76,119.19
12-01-2021,225.18,892.7,580.35,2764,1315.8,63.49,79.01,2120,135.1,7999,4704,2008.6,1219.7,9194.9,2.357,39.68,438,142.32,30204.7,30.85,227.28,1135.1,1439.9,112.72,5789,42607.83,118.28
13-01-2021,232,900,580,2790,1356.9,62.7,80.4,2120,133.93,8090,4660,2045,1259,9399.9,2.428,40.32,468,144.69,31254.47,31.7,226.39,1187.9,1433,120,6099,43150.67,118.51
14-01-2021,241.22,895,579.8,2790,1366,61.57,80.88,2120,132.4,8120,4644,2015.7,1260,9452.2,2.415,40.36,473.92,151,31674.38,32.3,226.9,1180,1467,120,6000,41622.66,117.69
15-01-2021,235.39,908.8,572,2719.9,1372.1,60.55,78.5,2090,130.99,8119,4590,1983,1259,9270,2.4,39.43,462.96,154.93,31015.89,31.9,226.3,1150,1440,117.28,6000,40835.5,117
18-01-2021,235.35,900,575.71,2750,1389.4,62,79.5,2136,130.5,8445,4579.9,1970,1235,9479,2.307,39.99,448.1,154,30347.86,32.08,229,1136.5,1484,116.66,6115,41672.9,117
19-01-2021,242.4,903.1,580.34,2770,1400.2,61.5,80.8,2186,131.75,8698,4700,1995,1235,9699,2.409,40.64,449.97,158,30696.19,32.47,229,1175,1460,118.69,6100,41575.37,116.71
20-01-2021,247.1,920,577,2785,1411.6,61.05,78.99,2200,128.99,8600,4690,2001,1225,9799,2.428,39.68,452.5,161.39,30977.72,32.89,227.98,1162,1444,118.48,6099,40993.13,115.79
21-01-2021,243.74,935,572,2760,1445,60.1,78.11,2180,128,8325.7,4730,1990,1224,9700,2.445,39.1,453,163.12,30395.57,32.7,227.25,1151.2,1417,118,5922,40304.49,115
22-01-2021,236.09,900,563.65,2663.4,1430,57.81,76,2110,127.19,8110,4602,1990,1217,9625,2.372,38,443,159.9,29202.65,32.47,224,1115,1383.7,115.6,5935,40283.81,113.1
25-01-2021,232.35,919,574.98,2721,1420,56.64,76.3,2101,125.75,8394,4600,1925,1214,9550,2.384,37.7,438.84,161.01,30431.84,32.42,229,1089.9,1370,115,6018.7,39367.59,113.8
26-01-2021,229.39,909,573.66,2739,1410,56.2,75.99,2148,126.42,8315,4595,1920,1208,9644,2.402,37.98,435,158.81,30834.57,32.49,229,1066.1,1361,114.37,6097.8,39801.07,113
27-01-2021,225.23,890.1,574.12,2645,1405.9,55.5,75.3,2082,123,8056,4487.1,1885.1,1198,9480,2.345,37.87,432,152.04,30805.94,31.37,226.44,1051,1326,111,6042,38864.17,112.67
28-01-2021,222.51,877.2,575,2610.1,1405.9,55,75.8,2040,126,7854,4575,1890,1196,9390,2.391,38.65,428,149.13,31197.21,31.3,226,1079,1315,109.9,6035,39111.45,111.5
29-01-2021,218,878,579.99,2515.5,1350,53.2,74.9,1965,126.7,7720,4500,1860,1180,9350,2.317,37.2,425,149.26,29393.52,31,223,1076,1275.2,105,6020,36599.25,110.51
1-02-2021,227.77,870.62,568.02,2610,1338.6,54.5,75.69,2051.1,129.4,8050,4538.5,1880,1160,9200,2.368,38.23,415,148.95,29585.34,30.93,221.3,1124,1291,108.31,6200,37564.72,112.5
2-02-2021,231,861.8,573.13,2620,1337.5,54.7,74.6,2043.1,130.51,7990,4749,1923,1161.6,8820,2.357,38.75,415.44,149.77,29584.39,31.5,224,1148,1338,107.13,6385,38579.45,112.4
3-02-2021,229.27,841.01,571.93,2610,1350,55.26,75.19,2000,130.5,7961,4750,1928.5,1172,9097.1,2.407,38.7,415.2,153.5,29679.82,31.48,223,1151.5,1320,107,6301.1,37929.24,112.51
4-02-2021,227.91,854.9,569.25,2618,1350,55.84,76,2000,130.5,8265,4733.1,1940,1178,9255,2.456,38.25,416.18,155.59,29676,31.37,223.5,1140,1325,109.98,6376,37032.73,112.01
5-02-2021,231.98,870.16,567.31,2690,1354.3,56.38,75.51,2060,136.5,8290,4682.1,1914.9,1183.9,9469,2.458,38.49,417.61,157.06,30156.99,31.69,222.8,1134,1305.1,111.16,6308,37929.24,112.55
8-02-2021,232.74,890,576.4,2735,1354,55.1,75.9,2042,138.4,8071,4722,1900.1,1179.2,9730,2.451,38.68,430.2,157.64,29946.08,31.7,222.57,1140,1319,111.48,6540,40264.1,111.95
9-02-2021,234.5,883,569.6,2795,1352,56.99,77.4,2119.3,137,8300,4741,1915,1175.4,9828,2.454,39.79,434,161.73,29677.91,31.7,223.35,1145,1369.9,111.07,6620,39208.98,115.64
10-02-2021,232.06,880.16,570,2788.6,1362,57.4,77.99,2100,135.5,8338,4735,1905,1170,9850,2.432,39.5,434.99,160.99,29674.09,31.43,223.63,1133.4,1350,110.65,6719,38864.17,114.6
11-02-2021,233.7,883.09,569,2764.9,1350,56.42,80,2145,135.5,8439,4759.9,1885.2,1168.2,9780,2.439,40.68,436.79,160.31,30577.85,31.43,219,1123.7,1371,109.87,6450,38426.75,114.7
12-02-2021,228.19,881.96,562.89,2790,1360,56.35,79.9,2189,137.51,8648,4725,1887,1179.9,9599,2.439,40.7,434.07,161.68,30996.8,31.1,216.9,1138,1390,109.68,6499,40392.18,114.02
15-02-2021,230,880.06,565.82,2774.9,1348.4,56.92,80.45,2197.1,138.39,8650.6,4680,1906.8,1180.2,9483,2.44,42,433.77,161.67,31693.47,31.29,218.8,1129.4,1391.5,109.3,6331,40392.18,114.69
