Date,KIMBERA.MF.Equity,GAPB.MF.Equity,CEMEXCPO.MF.Equity,ASURB.MF.Equity,GFNORTEO.MF.Equity,KOFUBL.MF.Equity,ACa.MF.Equity,VOLARA.MF.Equity,LABB.MF.Equity,FEMSAUBD.MF.Equity,OMAB.MF.Equity,GFINBURO.MF.Equity,AMXL.MF.Equity,ALSEAa.MF.Equity,ORBIAa.MF.Equity,PE&OLESa.MF.Equity,GRUMAB.MF.Equity,RA.MF.Equity,WALMEXa.MF.Equity,BOLSAA.MF.Equity,LIVEPOLC.MF.Equity,CUERVOa.MF.Equity,ELEKTRAa.MF.Equity,SITES1.MF.Equity,MEGACPO.MF.Equity,Qa.MF.Equity,GCCa.MF.Equity,BIMBOA.MF.Equity,GMEXICOB.MF.Equity,GCARSOA1.MF.Equity,TLEVICPO.MF.Equity,VESTAa.MF.Equity,ALFAA.MF.Equity,PINFRAa.MF.Equity
24-02-2020,38.33,233.24,7.05,354,112.91,118.17,109.97,23.92,20.71,168.64,151.78,21.74,15.96,42.97,40.98,206.08,204.71,114.14,56.84,45.61,91.73,33.97,1377.16,15.35,69.42,92.48,98.18,32.31,49.12,63.67,42.74,32.66,10.64,199.65
25-02-2020,38.05,221.02,6.9,330.91,112.59,117.3,109.76,23.64,20.24,165.94,147.08,21.5,15.6,43.14,40.91,205.03,202.95,112.71,56.47,45.36,93.54,33.12,1373.1,15.1,69.07,90.86,99.27,31.4,47.61,61.85,39.92,32.2,10.59,199.83
26-02-2020,38.51,220.14,6.44,334.53,112.34,116.36,108.64,23.49,20.33,167.25,137.11,21.12,15.75,42.35,40.64,197.5,200.76,110.69,56.07,43.79,93.72,32.23,1385.1,15.4,68.11,89.97,99.98,31.53,45.73,60.75,39.61,32.5,10.47,197.47
27-02-2020,38.2,211.29,6.17,319.87,108.58,112.67,107.03,20.81,20.68,163.4,127.03,20.63,15.47,39.4,38.85,190.7,196.33,105.96,55.34,42.79,90.23,31.21,1366.76,14.96,67.48,88.93,97.97,30.13,44.81,56.72,38.28,31.96,10.13,192.8
28-02-2020,37.27,213.66,6.34,324.89,106.64,108.98,107.99,20.06,19.92,159.21,129.27,21.12,15.52,39.92,38.49,177.44,189.06,109.43,55.2,41.58,91.81,29.97,1327.58,14.83,65.9,84.27,97.98,29.69,46.42,54.03,36.83,31.23,10.14,192.13
2-03-2020,37.69,214.59,6.41,316.12,111.77,109.58,107.85,20.13,20.15,162.4,130.75,21.07,15.95,41.95,41.29,184.32,191.4,108.21,57.52,42.81,92.16,30.6,1315.83,15.69,66.87,87.35,100.02,30.84,47.31,55.86,36.1,32.34,10.22,191.26
3-03-2020,37.15,217.6,6.59,317.34,111.01,108.17,108.78,18.72,19.8,163.46,127.87,20.9,16.2,43.35,41.71,188.86,186.88,108.19,57.93,43.34,93.22,32.06,1313.37,14.79,66.61,88.12,101.11,31.16,49.38,55.33,35.79,32.71,10.22,197.85
4-03-2020,38.55,222.48,6.73,326.25,112.37,110.13,109.46,19.62,20.06,168.8,130.32,21.47,16.79,43.98,42.39,194.01,190.73,107.48,58.66,43.37,94.93,32.2,1318.61,14.95,67.01,87.46,101.52,32.02,49.56,58.94,37.54,33.2,10.34,197.25
5-03-2020,38.66,216.51,6.26,310.63,106.59,108.91,109.69,18.73,19.2,168.99,128.64,20.79,16.22,43.22,40.58,193.18,190.5,103.85,57.47,41.73,92.27,31.04,1320.36,14.58,65.9,86,102.28,30.94,48.96,56.73,35.75,33.07,10.28,196.93
6-03-2020,37.68,210.49,5.88,310.49,102.44,108.45,108.58,17.66,18.92,166.89,123.57,19.8,15.92,40.96,37.47,190.39,185.79,101.46,57.5,41.35,92.46,31.1,1317.61,14.02,65.98,85.08,99.7,29.9,48.1,52.94,34.23,32.52,9.93,189.48
9-03-2020,35.3,199.32,5.39,306.81,92.91,102.47,104.02,15.81,17.82,155.55,115.6,18.51,14.64,38.68,34.1,179.33,180.26,95.34,55.82,39.7,83.55,30.63,1326.35,13.88,63.01,84.11,90.32,26.95,43.96,49.82,31.1,32.05,9.37,178.84
10-03-2020,34.86,200.12,5.67,311.9,94.81,101.6,108.41,16,18.22,151.58,118.25,19.58,15.07,38.93,34.58,177.89,182.16,96.45,58.86,41.39,88.82,31.3,1315.2,15.19,62.28,86.27,91.25,28.11,45.51,55.08,32.34,33.18,9.6,182.57
11-03-2020,33.95,193.92,5.65,303.76,90.03,101.48,106.68,14.69,17.11,140.8,111.63,18.88,15.33,37.21,32.62,172.04,184.64,94.08,59.22,40.17,86.44,30.46,1304.65,14.76,61.64,85.61,86.72,27.95,44.99,51.77,31.55,32.2,8.92,178.73
12-03-2020,33.1,165.98,5.23,284.92,85.41,97.46,104.21,12.23,16.97,142.5,99.5,17.62,14.11,32.51,31.17,159.81,175.58,88.21,55.6,37.89,79.44,29.62,1292.34,13.45,60.03,84.26,85.16,28.07,44.06,48.98,27.15,31.12,8.15,171.29
13-03-2020,35.52,170.2,5.37,290.41,90.98,102.77,106.26,12.62,17.54,157.72,98.65,19.07,14.7,33.2,33.29,155.23,172.36,93.39,56.35,39.34,88.89,29.44,1340.97,14.81,58.84,85.49,86.77,29.49,43.2,49.8,28.23,31.56,8.2,174.66
16-03-2020,35.52,170.2,5.37,290.41,90.98,102.77,106.26,12.62,17.54,157.72,98.65,19.07,14.7,33.2,33.29,155.23,172.36,93.39,56.35,39.34,88.89,29.44,1340.97,14.81,58.84,85.49,86.77,29.49,43.2,49.8,28.23,31.56,8.2,174.66
17-03-2020,37.02,140.62,5.07,260.1,78.74,107.92,105.29,8.99,16.54,146.94,84.74,20.29,15.26,23,30.48,141.96,174.38,78.72,53.91,39.87,89.01,30.78,1403.2,13.76,60.63,79.76,79.01,31.46,42.09,55.87,28.66,28.38,8.71,180.92
18-03-2020,34.1,124.77,4.74,236.14,73.32,102.98,101.75,7.83,16.54,142.88,79.79,18.77,15.22,17.76,25.35,167.15,181.55,74.07,54.88,36.43,80.28,29.81,1400.84,13.63,59.27,76.34,75.97,31.03,40.89,54.68,27.45,26.4,7.11,161.13
19-03-2020,34.46,114.95,4.57,216.36,70.3,104.32,98.9,8.55,18.18,144.66,75.12,18.23,15.22,17.52,26.58,158.27,184.76,64.42,53.42,37.26,76.96,29.48,1403.38,14.2,65.49,68.71,76.3,31.61,42.42,54.81,27.36,26.99,6.43,156.17
20-03-2020,33.61,119,4.39,213.94,66.73,100.17,99.29,8.5,19.79,145.68,75.08,16.57,14.79,18.52,27,155.13,183.78,55.06,51.39,34.23,67.09,28.87,1404.4,12.37,63.11,68.6,71.67,30.41,39.58,56.65,27.2,27.01,6.47,157.27
23-03-2020,32.46,111.51,4.24,210.32,64.44,96.6,95.76,8.44,17.45,143.78,64.82,13.98,14.32,16.94,25.2,159.83,170.8,52.52,51.53,32.5,63.08,27.5,1403.75,12.05,60.97,57.97,74.65,29.55,37.51,50,25.27,25.59,5.58,146.24
24-03-2020,31.74,127.01,4.47,234.4,69.4,96.63,99.22,8.34,17.6,149.36,72.15,15.36,14.8,15.16,25.68,170.72,186.69,54.17,53.47,28.69,66.06,28.59,1384.56,12.53,62.63,58.66,74.02,31.99,39.65,54.81,29.48,25.84,6.06,151.73
25-03-2020,31.95,136.77,4.29,241.34,72.75,98.11,99.6,9.06,18.81,149.94,74.06,16.54,15.19,15.79,25.8,187.9,186.21,59.94,54.75,34.88,65.73,28.11,1375.79,14.75,66.82,62.65,71.79,34.4,43.3,54.52,29.18,29.9,6.23,163.75
26-03-2020,31.81,146.95,4.61,236.69,71.38,96.56,98.8,8.95,20.44,146.72,80.05,17.89,15.07,16.77,28.57,188.72,185.32,64.74,53.8,38.13,64.97,28.49,1372.41,14.08,65.85,66.63,69.38,35.79,44.29,56.63,29.21,28.55,6.36,168.09
27-03-2020,31.64,132.05,4.29,229.68,63.14,90.56,95.91,8.53,17.84,143.54,79.87,16.49,14.18,16.14,28.1,163.07,174.56,62.6,53.35,36.3,58.89,28.54,1372.6,13.47,61.06,63.96,67.33,31.57,40.65,51.39,25.62,27.37,6.03,163.67
30-03-2020,35.28,132.07,4.34,231.47,64.16,95.08,94.34,8.62,17.73,145.07,79.85,16.28,14.24,15.41,26.37,159.99,174.31,61.88,55.18,36.13,56.53,28.74,1356.52,13.65,61.79,63.7,70.01,34.28,40.74,48.73,26.42,26.17,5.54,162.56
31-03-2020,35.92,127.39,4.93,223.36,65,95.65,95.61,8.37,18.87,143.22,80.17,17.04,14.05,15.18,26.09,157.88,181.67,62.49,55.75,36.24,51.77,28.99,1404.03,15.27,64.88,60.93,69.95,34.48,43.74,46.57,27.3,27.43,5.16,159.19
1-04-2020,36.2,119.32,4.59,218.01,60.6,92.51,91.62,7.49,19.16,142.82,71.29,16.33,13.84,15.2,25.76,149.9,188.77,55.76,56.1,33.36,50.01,28.21,1398.32,14.97,64.78,60.4,67.88,32.75,40.97,47.76,26.02,27.09,5.36,153.9
2-04-2020,33.55,121.09,4.46,217.94,62.52,95.8,93.55,7.54,18,141.95,71.94,16.65,13.87,14.9,26.18,149.53,192.71,57.21,55.44,33.81,50.35,28.73,1386.06,14.04,62.3,62.59,66.12,33.22,40.23,47.13,25.21,28.29,5.88,146.14
3-04-2020,32.73,113.03,4.21,206.18,61.53,94.89,94.29,8.03,18.3,142.32,70.21,16.21,13.51,14.27,26,148.87,192.77,53.97,54.92,33.6,50.59,27.87,1388.8,13.11,61.53,63.48,65.93,31.51,41.29,48.17,24.1,28.92,5.61,144.38
6-04-2020,34.14,115.51,4.61,218.84,66.7,99.48,94.49,8.96,17.42,148.66,76.31,16.5,14.22,14.34,26.26,150.22,194.54,56.88,55.21,38.45,52.04,29.38,1384.07,14.75,65.36,68.7,66.75,31.67,43.07,49.94,25.92,28.6,6.16,144.81
7-04-2020,34.97,123.09,4.93,217.74,66.74,99.82,96.23,9.49,16.99,143.82,73.74,16.82,14.31,14.99,27.2,153.77,189.67,56.85,55.58,36.14,56.39,30.47,1380.83,14.4,63.12,69.91,65.36,32.72,43.27,51.44,25.8,28.74,6.49,148.51
8-04-2020,34.78,128.71,5.01,219.23,67.16,100.87,97.95,9.6,17.21,143.08,74.23,16.81,13.95,14.59,26.19,154,192.13,54.83,56.43,37.77,62.96,30.87,1382.83,14.92,64.25,71.69,64.08,33.46,42.4,52.62,25.44,28.57,7.03,146.42
9-04-2020,34.78,128.71,5.01,219.23,67.16,100.87,97.95,9.6,17.21,143.08,74.23,16.81,13.95,14.59,26.19,154,192.13,54.83,56.43,37.77,62.96,30.87,1382.83,14.92,64.25,71.69,64.08,33.46,42.4,52.62,25.44,28.57,7.03,146.42
10-04-2020,34.78,128.71,5.01,219.23,67.16,100.87,97.95,9.6,17.21,143.08,74.23,16.81,13.95,14.59,26.19,154,192.13,54.83,56.43,37.77,62.96,30.87,1382.83,14.92,64.25,71.69,64.08,33.46,42.4,52.62,25.44,28.57,7.03,146.42
13-04-2020,33.52,136.92,5.09,221.95,66.67,101.32,97.37,9.01,16.66,141.25,84.72,16.8,13.41,14.18,25.37,160.64,193.42,55.04,57.41,36.67,66.77,32.93,1395.75,15.33,63.02,80.23,67.88,32.29,44.67,50.61,26.13,27.98,7.08,147.91
14-04-2020,33.66,139.5,4.85,225.49,64.45,102.19,97.83,9.06,16.47,141.53,86.39,17.16,13.29,14.11,25.22,183.4,201.27,54.77,55.84,37.4,71.16,33.8,1401.66,15.68,62.86,75.53,69.38,33.65,46.22,51.9,27.76,27.91,7.77,152.06
15-04-2020,33.99,131.42,4.84,225.28,59.61,101.48,99.04,9.4,16.53,139.78,82.77,16.57,12.88,14.52,24.45,183.42,203.71,54.05,54.45,36.76,69.84,33.9,1402.6,15.83,60.43,70.27,68.94,32.51,43.99,49.91,26.15,28.47,7.83,149.38
16-04-2020,33.12,130.53,4.72,229.77,59.92,100.66,99.05,8.88,17.32,139,83.51,15.98,12.82,14.78,24.58,171.36,204,56.65,55.14,37.9,66.38,34.29,1407.9,15.56,60.19,69.57,71.02,32.23,44,47.73,26.13,28.07,7.55,152.29
17-04-2020,34.94,137.58,5.05,240.13,63.47,99.58,97.77,9.48,17.93,137.66,87.46,16.05,13.22,16.65,27.36,174.81,207.54,58.97,57.93,38.29,68.01,36.75,1391.63,15.58,61.92,72.39,73.12,33.47,44.66,48.49,27.03,27.78,8.17,152.48
20-04-2020,34.65,138.37,4.97,237.1,61.49,98.65,96.92,9.5,18,137.02,89.26,15.75,13.14,16.24,27.21,181.56,203.82,58.11,57.37,38.66,67.55,37.08,1404.96,15.2,59.94,72.27,70.57,31.92,44.99,48.5,27.03,27.75,8.05,152.17
21-04-2020,33.72,133.76,4.68,231.32,59.55,97.65,94.56,9.14,17.94,136.18,83.48,15.49,13.12,16.19,26.21,174.96,204.21,55.13,55.89,38.36,65.67,36.73,1400.35,14.68,61.01,76.86,69.56,32.38,44.79,48.53,25.46,27.9,7.7,154.75
22-04-2020,33.37,137.41,4.69,236.21,60.66,99.17,92.03,9.21,17.8,138.06,82.81,15.47,13.38,17.74,26.65,179.31,206.06,55.94,56.5,41.09,63.65,38.01,1385.27,14.35,58.35,88.98,66.16,32.75,45.55,47.62,24.74,29.26,7.79,159.02
23-04-2020,34.5,136.47,4.67,238.11,59.07,97.78,88.9,9.53,18.82,139.78,84.42,14.85,13.33,20.35,26.37,182.38,215.23,54.85,55.42,41.44,61.25,37.45,1402.91,14.47,56.97,92.22,64.45,31.91,47.89,45.73,25.02,30.19,7.36,159.88
24-04-2020,34.4,135.65,4.63,235.71,61.12,97.44,90.32,9.74,18.12,141.73,82.37,15.03,13.61,21.48,25.99,178.04,229.78,54.85,57.04,42,58.71,36.19,1395.15,16.2,59.59,98.31,62.32,32.63,47.22,47.13,25.08,32.84,6.96,154.93
27-04-2020,34.08,140.23,4.68,239.99,61.73,97.93,89.91,9.82,17.82,145.8,80.64,14.76,13.69,19.96,26.49,183.99,226.63,55.21,57.44,42.5,57.99,37.26,1392.62,15.69,60.26,98.08,65.76,33.15,48.68,47.01,25.53,32.94,6.96,157.59
28-04-2020,34.25,141.78,5.05,239.69,63.26,99.47,92.88,10.39,18,150.24,82.95,14.94,13.86,18.85,26.35,178.33,223.94,58.51,60.07,43.01,60.61,37.44,1394.2,16.48,61.24,98.92,67.42,36.48,49.99,49.4,25.77,32.61,7.35,165.71
29-04-2020,34.78,146.02,5.22,239.7,66.01,99.5,93.42,11.9,19.39,157.4,85.01,15.26,14.58,19.46,28.86,182.05,226.97,61.25,60.1,44.77,62.45,36.75,1390.64,16.62,62.33,99.3,69.95,34.91,51.93,53.64,26.53,33.82,7.9,169.42
30-04-2020,34.04,150.6,5.07,241.39,65.91,97.1,92.83,11.87,19.41,155.77,87.8,14.5,14.6,19.87,28.44,186.08,228.79,59.07,57.97,43.78,60.71,36.97,1385.07,15.85,60.07,99.36,69.96,35.59,51.4,48.25,25.61,33.03,7.96,167.43
1-05-2020,34.04,150.6,5.07,241.39,65.91,97.1,92.83,11.87,19.41,155.77,87.8,14.5,14.6,19.87,28.44,186.08,228.79,59.07,57.97,43.78,60.71,36.97,1385.07,15.85,60.07,99.36,69.96,35.59,51.4,48.25,25.61,33.03,7.96,167.43
4-05-2020,34.41,156.42,5.13,257.22,67.72,94.98,92.04,10.83,18.99,151.84,89.33,14.6,14.72,19.42,28.98,176.87,226.28,56.06,57.63,42.5,59.22,35.95,1376.41,14.99,61.35,94.69,70.36,36.1,50.96,48.62,24.18,32.42,7.69,169.14
5-05-2020,34.76,160.1,5.18,263.76,68.56,95.26,92.9,10.92,19.62,153.08,90.66,14.9,14.78,20.84,31.73,185.1,227.39,57.72,56.97,42.97,60.62,36.47,1371.86,15.68,64.22,97.16,70.17,35.68,51.04,48.24,23.77,32.51,7.81,170.28
6-05-2020,34.6,162.49,5.02,267.29,68.64,94.62,96.59,11.22,19.58,157.11,94.11,14.72,14.87,20.57,31.69,184.49,238.26,57.52,58.41,45.2,61,36.9,1371.43,15.77,67.25,99.33,69.2,34.95,51.99,47.22,23.28,32.31,7.63,168.07
7-05-2020,34.48,159.65,5.08,252.6,70.35,92.72,98.36,10.87,20.07,154.62,92.58,14.3,14.57,20.27,31.57,180.83,240.21,57.47,58.32,44.04,60.02,36.98,1399.07,15.38,66.48,99.9,71.11,34.87,52,46.68,23.28,32.54,7.6,169.13
8-05-2020,34.51,155.16,5.12,250.85,75.64,95.57,100.56,10.98,20.38,159.92,93.09,14.54,15.1,20.08,31.85,182.8,246.99,61.41,58.59,43.85,60.83,38.14,1388.31,15.57,67.58,101.12,72.66,34.5,52.91,48.02,24.6,32.87,7.87,170.23
11-05-2020,34.5,149.63,5.13,243.39,76.26,96.61,100.33,10.62,19.75,160.93,93.09,14.89,15.19,19.45,32.18,182.48,243.71,62.08,57.93,43.71,58.68,37.83,1406.15,15.88,66.83,95.84,75.7,36.33,52.18,49.31,25.08,33.41,7.92,170.75
12-05-2020,34.69,141.79,5.05,241.8,72.85,97.87,101.52,10.67,20.18,157.71,92.33,15.46,15.32,19.56,32.64,176.48,243.76,60.45,58.37,43.48,58.29,37.43,1392.2,16.64,67.13,96.31,73.46,37.11,51.78,49.07,26.1,32.22,7.99,171.37
13-05-2020,34.74,140.93,4.64,238.94,69.46,93.58,99.09,10.1,20.05,152.81,90.44,14.61,15.01,18.34,31.46,177.43,246.16,57.77,57.47,40.94,53.77,37.37,1384.12,15.43,65.81,94.08,71.67,36.61,48.97,47.84,24.48,31.42,7.91,165.22
14-05-2020,34.8,139.51,4.57,239.66,70.08,91.78,98.42,9.74,19.71,149.28,88.33,14.52,14.94,18.88,31.22,186.5,237.89,56.01,56.72,41.02,53.49,36.72,1383.54,14.97,66.9,93.98,69.8,35.67,48.52,49.26,23.43,32.12,8.21,165.58
15-05-2020,35.19,133.46,4.62,232.32,67.48,93.28,98.96,9.66,19.93,147.65,85.61,14.19,14.63,18.84,31.72,192.68,233.92,56.59,56.03,40.14,54.06,38.05,1384.59,14.91,65.55,91.61,69.34,35.6,48.38,48.1,23.1,31.4,8.5,166.71
18-05-2020,35.61,141.03,4.72,250.14,69.03,96.09,101.14,10.62,20.41,156.58,91.35,14.48,15.44,19.08,32.75,198.45,236.4,59,58.48,41.24,53.69,38.87,1402.82,15.15,66.52,91.4,70,37,50.4,50.13,26.25,32.07,9.11,167.58
19-05-2020,34.14,136.49,4.65,229.75,67.06,92.82,98.16,10.39,20.24,151.1,87.76,13.55,14.6,18.58,31.03,204.51,238.07,59.13,56.42,41.33,52.28,38.61,1380.06,14.82,64.61,92.02,68.2,35.99,49.73,47.89,25.14,31.32,9.01,160.6
20-05-2020,34.58,141.79,4.83,231.64,66.35,92.77,96.8,10.81,20.08,150.08,89.93,14.4,14.9,18.67,30.59,211.08,238.83,59.73,56.33,41.55,51.63,35.52,1372.1,14.79,66.4,91.05,70.92,35.88,50.65,48.61,25.29,30.86,8.84,158.32
21-05-2020,33.88,137.88,4.85,226.14,66.1,92.26,94.96,10.65,19.15,148.07,88.17,13.91,14.51,18.63,30.09,207.28,230.76,58.65,55.76,41.21,51.44,36.08,1371.38,14.7,64.61,92.38,72.18,35.72,50.46,47.26,24.76,29.95,9.39,152.05
22-05-2020,33.18,138.56,4.77,227.81,67.64,91.49,94.39,10.65,19.39,149.65,89.3,14.4,14.67,18.48,30.04,209.19,227.06,59.76,55.81,42.2,52.25,35.69,1366.36,14.47,66.94,90.97,71.32,35.54,50.51,47.61,24.94,30.03,9.42,156.42
25-05-2020,33,141.06,4.77,226.2,66.54,91.62,99.1,10.69,20,149.47,89.67,14.45,14.82,18.03,29.76,209.85,237.42,58.21,55.68,43.42,51.76,36.99,1365.98,14.34,65.98,91.73,73.49,35.26,49.79,47.1,24.82,30.69,9.45,156.68
26-05-2020,33.67,150.24,4.94,232.33,68.35,92.95,97.86,11.5,20.23,153.06,96.82,14.79,15,18.97,31.04,202.8,226.55,59.45,56.17,42.71,53.34,37.36,1365.58,14.38,64.96,88.26,76.45,35.83,49,47.56,23.45,31.43,9.6,157.39
27-05-2020,35.05,150.93,5.3,232.52,71.05,96.13,98,11.59,20.41,154.72,101.14,15.28,15.2,19.16,31.77,200.58,227.77,61.8,56.63,42.76,53.36,37.2,1355.51,14.4,66.9,88.02,79.5,36.03,49.5,48.12,25.95,31.06,9.76,165.75
28-05-2020,35.61,148.87,5.29,235.35,70.02,94.09,99.17,11.08,20.18,150.46,97.25,14.95,15.08,18.91,33.03,207.11,223.71,61.47,55.86,42.67,53.69,37.49,1333.21,14.37,66.99,88.84,79.74,35.13,49.13,47.18,25.96,30.53,9.53,162.98
29-05-2020,34.42,146.39,5.25,228.55,67.25,96.79,98.91,10.94,20.21,149.96,97.6,15.2,14.81,18.75,32.54,210.87,220.08,61.58,55.35,42.49,55.48,38.4,1319.97,14.28,67.07,88.16,81.41,34.67,47.48,49.99,26.27,30.29,9.47,167.21
1-06-2020,33.89,159.86,5.33,247.98,69.74,95.35,97.17,11.22,19.63,153.37,102.65,15.72,15.12,19.17,32.72,217.64,230.69,58.32,56.47,42.92,55.4,38.78,1307.19,14,67.2,83.73,80.34,36.39,49.84,49.14,27.17,29.91,9.74,172.03
2-06-2020,35.13,162.1,5.82,261.87,72.11,97.04,100.23,11.64,20.26,152.26,110.12,17.02,15.08,19.88,32.95,209.91,231.84,61.08,55.36,43.39,55.68,40.64,1307.69,14.21,67.34,85,82.93,37.04,51.21,50.56,27.2,30,10.15,171.81
3-06-2020,36.53,174.87,6.3,277.27,77.48,98.45,99.94,12.24,20.15,157.33,113.16,18.04,15.26,20.94,33.62,207.59,221.63,62.98,55.01,43.77,56.15,40.64,1290.82,14.2,66.99,89.73,85,36.56,50.79,50.84,28.93,31.04,10.25,173.08
4-06-2020,35.32,169.49,6.18,282.66,78.21,96.96,98.58,13,19.54,150.14,113.85,17.57,15.18,21.75,33.98,212.11,222.97,66.14,54.94,42.61,56.58,40,1273.27,13.97,67.47,82.95,85.95,35.86,50.53,50.16,28.21,30.42,10.29,173.9
5-06-2020,36.53,170.31,6.46,290.33,80.44,100.03,99.79,14.08,19.61,156.13,117.94,18.12,15.65,23.92,34.77,211.91,221.98,74.99,55.36,43.55,60.13,40.13,1298.78,14.25,69.58,87.36,86.47,35.27,52.69,53.1,30.01,30.83,10.55,177.52
8-06-2020,36.86,176.14,6.68,299.53,85.07,103.62,101.42,14.33,20.24,160.12,118.42,19.2,15.85,25.3,36.69,212.44,222.96,78,57.3,45.04,63.05,39.49,1291.89,14.56,69.87,86.94,89.26,36.26,53.47,53.69,31.65,31.2,10.83,179
9-06-2020,35.44,168.76,6.4,294.75,84.86,101.55,99.73,13.68,19.64,152.96,113.3,18.4,15.79,25.22,37.26,214.87,222.71,75.1,56.79,42.84,61.39,39.68,1289.37,14.33,67.51,84.8,86.9,35.56,52.87,51.79,29.27,30.52,10.98,179.42
10-06-2020,35.26,162.27,5.98,274.64,81.63,98.02,100.31,13.17,20.09,148.87,106.52,17.16,15.47,24.25,36.77,221.01,224.61,77.43,55.96,43.77,59.39,39.37,1280.85,14.64,67.52,87.22,87.27,35.33,52.83,50.53,27.49,29.89,10.72,178.35
11-06-2020,33.53,151.76,5.85,264.76,74.68,95.86,99.55,11.38,19.96,145.15,100.26,16.1,14.79,23.19,34.93,217.11,219.14,68.57,55.05,42.97,56.85,38.77,1272.03,14.39,64.59,84.45,82.69,34.51,52.14,46.58,25.44,29.24,10.16,166.58
